Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V,FDOM RFU
4/19/2019 17:30,19.01,3,20,6.57,-1.3,0.4,0.1,94,8.72,0.3,1,12.48,6.4,-0.4
4/19/2019 17:45,19.09,3,19.9,6.57,-1.32,0.5,0.1,94,8.7,0.4,1,12.12,6.4,-0.4
4/19/2019 18:00,19.15,3,19.9,6.57,-1.11,0.5,0.1,93.9,8.69,0.3,1,12.12,6.4,-0.4
4/19/2019 18:15,19.18,3,20,6.57,-1.27,0.5,0.1,93.9,8.68,0.3,1,12.26,6.4,-0.4
4/19/2019 18:30,19.22,3,20.1,6.57,-1.17,0.4,0.1,93.8,8.67,0.3,1,12.12,6.4,-0.4
4/19/2019 18:45,19.25,3,20.2,6.57,-1.42,0.4,0.1,93.9,8.66,0.3,1,12.23,6.4,-0.4
4/19/2019 19:00,19.26,3,20,6.57,-1.44,0.6,0.1,93.9,8.66,0.4,1,12.06,6.4,-0.4
4/19/2019 19:15,19.28,3,20,6.57,-1.45,0.4,0.1,93.9,8.66,0.3,1,11.98,6.4,-0.4
4/19/2019 19:30,19.29,3,20.1,6.57,-1.62,0.5,0.1,93.8,8.65,0.3,1,12.36,6.4,-0.4
4/19/2019 19:45,19.29,3,20.1,6.57,-1.25,0.4,0.1,93.8,8.65,0.4,1,12.26,6.4,-0.4
4/19/2019 20:00,19.29,3,20,6.57,-1.46,0.4,0.1,93.8,8.65,0.4,1,11.98,6.4,-0.4
4/19/2019 20:15,19.29,3,20.1,6.57,-1.27,0.5,0.1,93.8,8.65,0.4,1,12.69,6.4,-0.4
4/19/2019 20:30,19.28,3,20,6.57,-1.09,0.4,0.1,93.8,8.65,0.4,1,12.12,6.4,-0.4
4/19/2019 20:45,19.28,3,20,6.57,-1.2,0.5,0.1,93.7,8.65,0.4,1,12.69,6.4,-0.4
4/19/2019 21:00,19.27,3,20,6.57,-1.7,0.5,0.1,93.7,8.65,0.3,1,12.49,6.4,-0.4
4/19/2019 21:15,19.26,3,20.1,6.57,-1.55,0.5,0.1,93.7,8.65,0.3,1,12.14,6.4,-0.4
4/19/2019 21:30,19.25,3,20.1,6.57,-1.21,0.5,0.1,93.7,8.65,0.4,1,12.12,6.4,-0.4
4/19/2019 21:45,19.23,3,20,6.57,-1.47,0.5,0.1,93.7,8.65,0.3,1,12,6.4,-0.4
4/19/2019 22:00,19.22,3,19.9,6.57,-1.64,0.5,0.1,93.7,8.65,0.4,1,12.12,6.4,-0.4
4/19/2019 22:15,19.22,3,19.8,6.57,-1.55,0.4,0.1,93.7,8.65,0.3,1,12.01,6.4,-0.4
4/19/2019 22:30,19.22,3,19.8,6.57,-1.47,0.5,0.1,93.7,8.66,0.3,1,12.72,6.4,-0.4
4/19/2019 22:45,19.22,3,19.8,6.57,-1.26,0.5,0.1,93.6,8.65,0.3,1,12.12,6.4,-0.4
4/19/2019 23:00,19.21,3,19.9,6.57,-1.32,0.6,0.1,93.6,8.65,0.4,1,12.18,6.4,-0.4
4/19/2019 23:15,19.21,3,19.8,6.57,-1.4,0.4,0.1,93.6,8.65,0.4,1,12.36,6.4,-0.4
4/19/2019 23:30,19.19,3,19.7,6.57,-1.52,0.4,0.1,93.6,8.65,0.4,1,12.13,6.4,-0.4
4/19/2019 23:45,19.2,3,19.8,6.57,-1.58,0.5,0.1,93.7,8.66,0.3,1,12.34,6.4,-0.4
4/20/2019 0:00,19.2,3,19.7,6.57,-1.51,0.6,0.1,93.6,8.65,0.4,1,12.37,6.4,-0.4
4/20/2019 0:15,19.2,3,19.6,6.58,-1.18,0.5,0.1,93.6,8.65,0.4,1,12.71,6.4,-0.4
4/20/2019 0:30,19.19,3,19.7,6.58,-1.44,0.4,0.1,93.6,8.65,0.3,1,12.18,6.4,-0.4
4/20/2019 0:45,19.19,3,19.6,6.58,-1.35,0.5,0.1,93.6,8.65,0.4,1,12.08,6.4,-0.4
4/20/2019 1:00,19.19,3,19.6,6.58,-1.46,0.5,0.1,93.5,8.65,0.3,1,12.12,6.4,-0.4
4/20/2019 1:15,19.2,3,19.4,6.58,-1.3,0.4,0.1,93.6,8.65,0.4,1,12.21,6.4,-0.4
4/20/2019 1:30,19.2,3,19.4,6.58,-1.55,0.4,0.1,93.5,8.64,0.4,1,12.12,6.4,-0.4
4/20/2019 1:45,19.17,3,19.6,6.58,-1.38,0.4,0.1,93.6,8.65,0.4,1,12.49,6.4,-0.4
4/20/2019 2:00,19.14,3,19.7,6.58,-1.47,0.5,0.1,93.6,8.66,0.3,1,12.12,6.4,-0.4
4/20/2019 2:15,19.12,3,19.7,6.57,-1.14,0.5,0.1,93.6,8.66,0.3,1,12.12,6.4,-0.4
4/20/2019 2:30,19.12,3,19.6,6.58,-1.52,0.4,0.1,93.6,8.66,0.4,1,12.09,6.4,-0.4
4/20/2019 2:45,19.08,3,19.5,6.58,-1.51,0.4,0.1,93.6,8.67,0.4,1,11.98,6.4,-0.4
4/20/2019 3:00,19.05,3,19.6,6.58,-1.57,0.4,0.1,93.5,8.67,0.3,1,11.97,6.4,-0.4
4/20/2019 3:15,19.02,3,19.7,6.57,-1.24,0.4,0.1,93.5,8.67,0.3,1,11.96,6.4,-0.4
4/20/2019 3:30,19,3,19.6,6.58,-1.41,0.5,0.1,93.5,8.67,0.3,1,11.98,6.4,-0.4
4/20/2019 3:45,18.98,3,19.6,6.58,-1.58,0.5,0.1,93.5,8.68,0.4,1,12.33,6.4,-0.4
4/20/2019 4:00,18.97,3,19.5,6.58,-1.33,0.5,0.1,93.5,8.68,0.3,1,12.12,6.4,-0.4
4/20/2019 4:15,18.95,3,19.6,6.58,-1.53,0.4,0.1,93.4,8.68,0.4,1,12.73,6.4,-0.4
4/20/2019 4:30,18.95,3,19.4,6.58,-1.5,0.4,0.1,93.4,8.68,0.4,1,12.12,6.4,-0.4
4/20/2019 4:45,18.94,3,19.3,6.58,-1.23,0.4,0.1,93.4,8.68,0.4,1,12.12,6.4,-0.4
4/20/2019 5:00,18.93,3,19.3,6.58,-1.4,0.5,0.1,93.4,8.67,0.4,1,12.67,6.4,-0.4
4/20/2019 5:15,18.92,3,19.2,6.58,-1.46,0.4,0.1,93.4,8.68,0.4,1,12.12,6.4,-0.4
4/20/2019 5:30,18.91,3,19.3,6.58,-1.36,0.4,0.1,93.3,8.67,0.4,1,12.12,6.4,-0.4
4/20/2019 5:45,18.9,3,19.3,6.58,-1.12,0.5,0.1,93.4,8.68,0.3,1,12.12,6.4,-0.4
4/20/2019 6:00,18.88,3,19.4,6.58,-1.25,0.5,0.1,93.3,8.68,0.3,1,12.12,6.4,-0.4
4/20/2019 6:15,18.86,3,19.4,6.58,-1.49,0.4,0.1,93.3,8.68,0.3,1,12.6,6.4,-0.4
4/20/2019 6:30,18.84,3,19.5,6.58,-1.15,0.4,0.1,93.3,8.68,0.3,1,12.12,6.4,-0.4
4/20/2019 6:45,18.82,3,19.7,6.58,-1.36,0.5,0.1,93.3,8.69,0.3,1,12.12,6.4,-0.4
4/20/2019 7:00,18.8,3,19.6,6.58,-1.46,0.5,0.1,93.3,8.69,0.3,1,12.12,6.4,-0.4
4/20/2019 7:15,18.77,3,19.7,6.57,-1.14,0.4,0.1,93.2,8.69,0.4,1,12.18,6.4,-0.4
4/20/2019 7:30,18.74,3,19.5,6.58,-1.21,0.5,0.1,93.2,8.69,0.3,1,12.12,6.4,-0.4
4/20/2019 7:45,18.71,3,19.2,6.58,-1.42,0.5,0.1,93.1,8.69,0.4,1,12.15,6.4,-0.4
4/20/2019 8:00,18.68,3,19.2,6.58,-1.59,0.4,0.1,93.1,8.69,0.3,1,12.86,6.4,-0.4
4/20/2019 8:15,18.66,3,19.1,6.58,-1.53,0.5,0.1,93.1,8.7,0.3,1,12.69,6.4,-0.4
4/20/2019 8:30,18.64,3,19,6.59,-1.57,0.5,0.1,93.1,8.7,0.4,1,12.26,6.4,-0.4
4/20/2019 8:45,18.62,3,19.1,6.59,-1.63,0.5,0.1,93.1,8.7,0.4,1,12.12,6.4,-0.4
4/20/2019 9:00,18.61,3,18.9,6.59,-1.75,0.4,0.1,93.1,8.71,0.4,1,12.55,6.4,-0.4
4/20/2019 9:15,18.6,3,18.9,6.59,-1.14,0.5,0.1,93.1,8.71,0.3,1,12.12,6.4,-0.4
4/20/2019 9:30,18.59,3,19,6.59,-1.17,0.5,0.1,93.1,8.71,0.4,1,12.56,6.4,-0.4
4/20/2019 9:45,18.58,3,18.8,6.59,-1.48,0.5,0.1,93.1,8.71,0.3,1,12.84,6.4,-0.4
4/20/2019 10:00,18.58,3,18.8,6.59,-1.6,0.5,0.1,93.1,8.71,0.4,1,12.39,6.4,-0.4
4/20/2019 10:15,18.59,3,18.7,6.59,-1.3,0.5,0.1,93.1,8.71,0.3,1,12.12,6.4,-0.4
4/20/2019 10:30,18.6,3,18.6,6.59,-1.54,0.5,0.1,93.1,8.7,0.4,1,12.04,6.4,-0.4
4/20/2019 10:45,18.61,3,18.5,6.59,-1.38,0.4,0.1,93,8.7,0.4,1,11.98,6.4,-0.4
4/20/2019 11:00,18.63,3,18.5,6.6,-1.36,0.4,0.1,93,8.69,0.4,1,12.12,6.4,-0.4
4/20/2019 11:15,18.65,3,18.6,6.59,-1.49,0.5,0.1,93,8.69,0.4,1,11.98,6.4,-0.4
4/20/2019 11:30,18.67,3,18.3,6.6,-1.11,0.4,0.1,93,8.69,0.4,1,12.26,6.4,-0.4
4/20/2019 11:45,18.7,3,18.2,6.6,-1.62,0.4,0.1,93.1,8.69,0.3,1,12.12,6.4,-0.4
4/20/2019 12:00,18.73,3,18.3,6.6,-1.61,0.5,0.1,93,8.68,0.4,1,12.66,6.4,-0.4
4/20/2019 12:15,18.76,3,18.1,6.6,-1.39,0.5,0.1,93.1,8.68,0.3,1,11.97,6.4,-0.4
4/20/2019 12:30,18.8,3,18,6.6,-1.18,0.5,0.1,93.1,8.68,0.4,1,11.97,6.4,-0.4
4/20/2019 12:45,18.83,3,18,6.6,-1.42,0.5,0.1,93.1,8.67,0.4,1,12.79,6.4,-0.4
4/20/2019 13:00,18.88,3,18.2,6.6,-1.36,0.4,0.1,93.1,8.66,0.4,1,12.12,6.4,-0.4
4/20/2019 13:15,18.92,3,18.1,6.6,-1.35,0.4,0.1,93.1,8.65,0.3,1,12.44,6.4,-0.4
4/20/2019 13:30,18.96,3,18,6.61,-1.43,0.3,0.1,93.1,8.65,0.4,1,12.78,6.4,-0.4
4/20/2019 13:45,19.01,3,17.9,6.61,-1.6,0.4,0.1,93.1,8.64,0.3,1,12.12,6.4,-0.4
4/20/2019 14:00,19.05,3,17.9,6.61,-1.52,0.4,0.1,93.2,8.63,0.4,1,12.36,6.4,-0.4
4/20/2019 14:15,19.1,3,17.7,6.61,-1.35,0.4,0.1,93.1,8.62,0.4,1,12.12,6.4,-0.4
4/20/2019 14:30,19.14,3,17.5,6.61,-1.55,0.3,0.1,93.2,8.62,0.3,1,12.12,6.4,-0.4
4/20/2019 14:45,19.19,3,17.4,6.62,-1.68,0.4,0.1,93.1,8.6,0.3,1,12.12,6.4,-0.4
4/20/2019 15:00,19.24,3,17.2,6.62,-1.74,0.4,0.1,93,8.59,0.3,1,12.12,6.4,-0.4
4/20/2019 15:15,19.28,3,17.2,6.62,-1.28,0.5,0.1,93,8.58,0.3,1,12.12,6.4,-0.4
4/20/2019 15:30,19.32,3,17.1,6.62,-1.44,0.4,0.1,93,8.58,0.3,1,12.23,6.4,-0.4
4/20/2019 15:45,19.35,3,17.1,6.62,-1.49,0.4,0.1,93.1,8.57,0.3,1,12.35,6.4,-0.4
4/20/2019 16:00,19.39,3,17.2,6.62,-1.39,0.3,0.1,93.1,8.57,0.3,1,12.13,6.4,-0.4
4/20/2019 16:15,19.42,3,17.1,6.62,-1.45,0.4,0.1,93.1,8.56,0.2,1,12.12,6.4,-0.4
4/20/2019 16:30,19.44,3,17.1,6.62,-1.45,0.5,0.1,93.1,8.56,0.4,1,12.12,6.4,-0.4
4/20/2019 16:45,19.46,3,17.1,6.62,-1.17,0.5,0.1,93.1,8.55,0.3,1,12.42,6.4,-0.4
4/20/2019 17:00,19.47,3,17,6.62,-1.6,0.5,0.1,93,8.55,0.3,1,12.12,6.4,-0.4
4/20/2019 17:15,19.49,3,16.8,6.63,-1.63,0.4,0.1,93,8.55,0.3,1,12.46,6.4,-0.4
4/20/2019 17:30,19.5,3,16.8,6.63,-1.58,0.4,0.1,93.1,8.55,0.3,1,12.12,6.4,-0.4
4/20/2019 17:45,19.51,3,16.8,6.63,-1.51,0.4,0.1,93,8.54,0.3,1,12.82,6.4,-0.4
4/20/2019 18:00,19.53,3,16.6,6.63,-1.48,0.5,0.1,93,8.54,0.3,1,12.57,6.4,-0.4
4/20/2019 18:15,19.54,3,16.6,6.63,-1.61,0.4,0.1,93,8.54,0.4,1,12.01,6.4,-0.4
4/20/2019 18:30,19.55,3,16.7,6.63,-1.21,0.4,0.1,93,8.53,0.3,1,12.42,6.4,-0.4
4/20/2019 18:45,19.56,3,16.5,6.63,-1.34,0.4,0.1,93,8.53,0.3,1,11.96,6.4,-0.4
4/20/2019 19:00,19.57,3,16.6,6.63,-1.28,0.5,0.1,93,8.53,0.4,1,12.12,6.4,-0.4
4/20/2019 19:15,19.57,3,16.5,6.63,-1.08,0.6,0.1,93,8.53,0.3,1,12.91,6.4,-0.4
4/20/2019 19:30,19.57,3,16.5,6.63,-1.41,0.6,0.1,93,8.53,0.3,1,12.18,6.4,-0.4
4/20/2019 19:45,19.56,3,16.5,6.63,-0.98,0.5,0.1,93,8.53,0.3,1,11.94,6.4,-0.4
4/20/2019 20:00,19.56,3,16.6,6.63,-1.42,0.5,0.1,93,8.53,0.4,1,12.41,6.4,-0.4
4/20/2019 20:15,19.55,3,16.6,6.63,-1.47,0.4,0.1,92.9,8.53,0.4,1,12.45,6.4,-0.4
4/20/2019 20:30,19.54,3,16.5,6.63,-1.19,0.4,0.1,92.9,8.53,0.3,1,12.02,6.4,-0.4
4/20/2019 20:45,19.54,3,16.4,6.63,-1.56,0.5,0.1,92.9,8.53,0.3,1,12.53,6.4,-0.4
4/20/2019 21:00,19.53,3,16.5,6.63,-1.14,0.5,0.1,92.9,8.53,0.3,1,12.68,6.4,-0.4
4/20/2019 21:15,19.52,3,16.5,6.63,-1.48,0.5,0.1,92.9,8.53,0.4,1,11.96,6.4,-0.4
4/20/2019 21:30,19.51,3,16.5,6.63,-1.58,0.5,0.1,92.9,8.53,0.4,1,12.31,6.4,-0.4
4/20/2019 21:45,19.5,3,16.4,6.64,-1.49,0.5,0.1,92.9,8.53,0.3,1,12.81,6.4,-0.4
4/20/2019 22:00,19.49,3,16.3,6.64,-1.63,0.4,0.1,92.8,8.53,0.3,1,12.12,6.4,-0.4
4/20/2019 22:15,19.49,3,16.2,6.64,-1.72,0.5,0.1,92.8,8.53,0.4,1,12.12,6.4,-0.4
4/20/2019 22:30,19.49,3,16.2,6.64,-1.49,0.5,0.1,92.8,8.53,0.4,1,12.84,6.4,-0.4
4/20/2019 22:45,19.48,3,16.2,6.64,-1.33,0.5,0.1,92.8,8.53,0.3,1,12.13,6.4,-0.4
4/20/2019 23:00,19.47,3,16.1,6.64,-1.62,0.4,0.1,92.8,8.52,0.4,1,12.5,6.4,-0.4
4/20/2019 23:15,19.45,3,16.2,6.64,-1.44,0.5,0.1,92.8,8.53,0.3,1,12.66,6.4,-0.4
4/20/2019 23:30,19.44,3,16.1,6.64,-1.56,0.4,0.1,92.8,8.53,0.3,1,12.71,6.4,-0.4
4/20/2019 23:45,19.45,3,16.1,6.64,-1.47,0.5,0.1,92.7,8.53,0.3,1,12.6,6.4,-0.4
4/21/2019 0:00,19.44,3,16,6.64,-1.3,0.5,0.1,92.7,8.53,0.3,1,12.16,6.4,-0.4
4/21/2019 0:15,19.44,3,16,6.64,-1.72,0.5,0.1,92.7,8.53,0.3,1,11.96,6.4,-0.4
4/21/2019 0:30,19.44,3,15.9,6.64,-1.31,0.6,0.1,92.7,8.53,0.4,1,12.11,6.4,-0.4
4/21/2019 0:45,19.43,3,15.9,6.64,-1.69,0.5,0.1,92.7,8.53,0.3,1,12.72,6.4,-0.4
4/21/2019 1:00,19.42,3,15.8,6.64,-1.65,0.5,0.1,92.7,8.53,0.3,1,12.69,6.4,-0.4
4/21/2019 1:15,19.39,3,16,6.64,-1.1,0.5,0.1,92.7,8.53,0.3,1,12.81,6.4,-0.4
4/21/2019 1:30,19.37,3,15.9,6.64,-1.45,0.4,0.1,92.6,8.53,0.3,1,12.43,6.4,-0.4
4/21/2019 1:45,19.37,3,15.8,6.64,-1.22,0.4,0.1,92.6,8.53,0.4,1,12.16,6.4,-0.4
4/21/2019 2:00,19.34,3,15.8,6.64,-1.5,0.4,0.1,92.6,8.53,0.3,1,11.98,6.4,-0.4
4/21/2019 2:15,19.32,3,15.8,6.65,-1.26,0.5,0.1,92.5,8.53,0.3,1,12,6.4,-0.4
4/21/2019 2:30,19.3,3,15.8,6.65,-1.44,0.5,0.1,92.5,8.53,0.3,1,12.36,6.4,-0.4
4/21/2019 2:45,19.27,3,15.8,6.65,-1.36,0.3,0.1,92.5,8.53,0.4,1,12.3,6.4,-0.4
4/21/2019 3:00,19.22,3,15.9,6.64,-1.3,0.4,0.1,92.5,8.55,0.4,1,12.62,6.4,-0.4
4/21/2019 3:15,19.18,3,15.6,6.65,-1.21,0.4,0.1,92.5,8.55,0.4,1,12.78,6.4,-0.4
4/21/2019 3:30,19.16,3,15.6,6.65,-1.44,0.4,0.1,92.6,8.56,0.4,1,12.71,6.4,-0.4
4/21/2019 3:45,19.16,3,15.3,6.65,-1.37,0.4,0.1,92.5,8.56,0.3,1,12.41,6.4,-0.4
4/21/2019 4:00,19.15,3,15.2,6.66,-1.36,0.4,0.1,92.5,8.56,0.4,1,11.93,6.4,-0.4
4/21/2019 4:15,19.13,3,15.4,6.65,-1.3,0.4,0.1,92.5,8.56,0.3,1,12.14,6.4,-0.4
4/21/2019 4:30,19.09,3,15.5,6.65,-1.67,0.4,0.1,92.5,8.57,0.3,1,12.15,6.4,-0.4
4/21/2019 4:45,19.04,3,15.4,6.65,-1.52,0.4,0.1,92.5,8.57,0.3,1,12.32,6.4,-0.4
4/21/2019 5:00,18.99,3,15.6,6.65,-1.42,0.4,0.1,92.4,8.57,0.3,1,12.12,6.4,-0.4
4/21/2019 5:15,18.92,3,15.6,6.65,-1.64,0.5,0.1,92.4,8.58,0.3,1,12.13,6.4,-0.4
4/21/2019 5:30,18.87,3,15.4,6.65,-1.41,0.4,0.1,92.4,8.59,0.4,1,12.12,6.4,-0.4
4/21/2019 5:45,18.84,3,15.4,6.65,-1.51,0.5,0.1,92.3,8.59,0.3,1,12.14,6.4,-0.4
4/21/2019 6:00,18.81,3,15.3,6.65,-1.54,0.6,0.1,92.3,8.59,0.3,1,12.66,6.4,-0.4
4/21/2019 6:15,18.78,3,15.4,6.65,-1.6,0.5,0.1,92.3,8.6,0.4,1,12.87,6.4,-0.4
4/21/2019 6:30,18.74,3,15.2,6.65,-1.48,0.5,0.1,92.3,8.6,0.4,1,12.83,6.4,-0.4
4/21/2019 6:45,18.71,3,15.2,6.66,-1.62,0.4,0.1,92.2,8.6,0.4,1,12.12,6.4,-0.4
4/21/2019 7:00,18.69,3,15,6.66,-1.57,0.5,0.1,92.2,8.61,0.3,1,12.15,6.4,-0.4
4/21/2019 7:15,18.67,3,15.1,6.66,-1.12,0.5,0.1,92.2,8.61,0.4,1,12.37,6.4,-0.4
4/21/2019 7:30,18.65,3,15,6.66,-1.29,0.4,0.1,92.2,8.61,0.3,1,12.23,6.4,-0.4
4/21/2019 7:45,18.63,3,14.9,6.66,-1.33,0.5,0.1,92.2,8.62,0.4,1,12.12,6.4,-0.4
4/21/2019 8:00,18.62,3,15,6.66,-1.49,0.5,0.1,92.2,8.62,0.4,1,12.31,6.4,-0.4
4/21/2019 8:15,18.6,3,14.9,6.66,-1.57,0.4,0.1,92.2,8.62,0.4,1,12.12,6.4,-0.4
4/21/2019 8:30,18.59,3,14.8,6.66,-1.68,0.5,0.1,92.2,8.63,0.3,1,11.99,6.4,-0.4
4/21/2019 8:45,18.59,3,14.7,6.66,-1.47,0.7,0.2,92.2,8.63,0.3,1,12.46,6.4,-0.4
4/21/2019 9:00,18.59,3,14.7,6.66,-1.26,0.6,0.1,92.2,8.63,0.4,1,12.07,6.4,-0.4
4/21/2019 9:15,18.59,3,14.6,6.66,-1.29,0.4,0.1,92.2,8.62,0.4,1,12,6.4,-0.4
4/21/2019 9:30,18.59,3,14.7,6.66,-1.53,0.5,0.1,92.2,8.62,0.3,1,11.99,6.4,-0.4
4/21/2019 9:45,18.59,3,14.7,6.66,-1.28,0.5,0.1,92.2,8.62,0.4,1,12.79,6.4,-0.4
4/21/2019 10:00,18.6,3,14.6,6.67,-1.69,0.6,0.1,92.2,8.62,0.4,1,12.07,6.4,-0.4
4/21/2019 10:15,18.6,3,14.4,6.67,-1.57,0.5,0.1,92.1,8.62,0.4,1,12.72,6.4,-0.4
4/21/2019 10:30,18.6,3,14.3,6.67,-1.75,0.4,0.1,92.1,8.62,0.3,1,12.78,6.4,-0.4
4/21/2019 10:45,18.6,3,14.3,6.67,-1.61,0.5,0.1,92.1,8.61,0.3,1,12.13,6.4,-0.4
4/21/2019 11:00,18.6,3,14.3,6.67,-1.32,0.5,0.1,92.1,8.61,0.3,1,12.51,6.4,-0.4
4/21/2019 11:15,18.61,3,14.2,6.67,-1.49,0.5,0.1,92.1,8.61,0.4,1,12.15,6.4,-0.4
4/21/2019 11:30,18.62,3,14.1,6.67,-1.26,0.4,0.1,92.1,8.61,0.4,1,12.18,6.4,-0.4
4/21/2019 11:45,18.63,3,14,6.68,-1.3,0.5,0.1,92,8.6,0.4,1,12.28,6.4,-0.4
4/21/2019 12:00,18.64,3,13.9,6.68,-1.12,0.4,0.1,92.1,8.6,0.4,1,12.16,6.4,-0.4
4/21/2019 12:15,18.66,3,14,6.68,-1.56,0.5,0.1,92.1,8.6,0.3,1,12.71,6.4,-0.4
4/21/2019 12:30,18.67,3,13.8,6.68,-1.54,0.3,0.1,92,8.59,0.4,1,12.24,6.4,-0.4
4/21/2019 12:45,18.69,3,13.7,6.68,-1.54,0.5,0.1,92.1,8.59,0.3,1,12.66,6.4,-0.4
4/21/2019 13:00,18.71,3,13.8,6.68,-1.46,0.4,0.1,92.1,8.59,0.4,1,12.71,6.4,-0.4
4/21/2019 13:15,18.74,3,13.7,6.68,-1.66,0.5,0.1,92.1,8.59,0.3,1,11.99,6.4,-0.4
4/21/2019 13:30,18.75,3,13.6,6.68,-1.53,0.5,0.1,92.1,8.59,0.4,1,12.12,6.4,-0.4
4/21/2019 13:45,18.78,3,13.5,6.69,-1.22,0.4,0.1,92.1,8.58,0.4,1,12.42,6.4,-0.4
4/21/2019 14:00,18.79,3,13.5,6.69,-1.42,0.5,0.1,92,8.58,0.4,1,12.45,6.4,-0.4
4/21/2019 14:15,18.79,3,13.5,6.69,-1,0.5,0.1,92.1,8.58,0.3,1,12,6.4,-0.4
4/21/2019 14:30,18.8,3,13.3,6.69,-1.58,0.6,0.1,92.1,8.58,0.4,1,12.04,6.4,-0.4
4/21/2019 14:45,18.82,3,13.3,6.69,-1.41,0.5,0.1,92,8.57,0.4,1,12.72,6.4,-0.4
4/21/2019 15:00,18.84,3,13.2,6.69,-1.51,0.5,0.1,92.1,8.57,0.3,1,12.26,6.4,-0.4
4/21/2019 15:15,18.86,3,13.3,6.69,-1.41,0.4,0.1,92.1,8.57,0.4,1,12.14,6.4,-0.4
4/21/2019 15:30,18.88,3,13.1,6.69,-1.71,0.4,0.1,92.1,8.57,0.3,1,11.93,6.4,-0.4
4/21/2019 15:45,18.9,3,13,6.7,-1.31,0.5,0.1,92,8.56,0.4,1,11.91,6.4,-0.4
4/21/2019 16:00,18.92,3,12.9,6.7,-1.53,0.4,0.1,92,8.55,0.3,1,12.44,6.4,-0.4
4/21/2019 16:15,18.94,3,12.8,6.7,-1.69,0.4,0.1,92.1,8.55,0.4,1,12.31,6.4,-0.4
4/21/2019 16:30,18.96,3,13,6.69,-1.2,0.5,0.1,92,8.55,0.4,1,11.97,6.4,-0.4
4/21/2019 16:45,18.96,3,12.8,6.7,-1.75,0.4,0.1,92,8.55,0.4,1,12.51,6.4,-0.4
4/21/2019 17:00,18.97,3,13,6.7,-1.41,0.4,0.1,92,8.54,0.3,1,12.28,6.4,-0.4
4/21/2019 17:15,18.97,3,12.7,6.7,-1.27,0.4,0.1,92,8.54,0.4,1,12.49,6.4,-0.4
4/21/2019 17:30,18.98,3,12.7,6.7,-1.36,0.4,0.1,92,8.54,0.3,1,12.47,6.4,-0.4
4/21/2019 17:45,19,3,12.8,6.7,-1.08,0.4,0.1,92,8.53,0.4,1,12.64,6.4,-0.4
4/21/2019 18:00,19.01,3,12.9,6.7,-1.49,0.4,0.1,92,8.53,0.4,1,12.3,6.4,-0.4
4/21/2019 18:15,19.01,3,12.7,6.7,-1.38,0.5,0.1,92,8.53,0.3,1,12.3,6.4,-0.4
4/21/2019 18:30,19.02,3,12.7,6.7,-1.23,0.4,0.1,91.9,8.53,0.3,1,11.96,6.4,-0.4
4/21/2019 18:45,19.02,3,12.6,6.7,-1.49,0.4,0.1,91.9,8.53,0.3,1,12.68,6.4,-0.4
4/21/2019 19:00,19.02,3,12.6,6.7,-1.39,0.4,0.1,92,8.53,0.3,1,12.12,6.4,-0.4
4/21/2019 19:15,19.02,3,12.7,6.7,-1.27,0.5,0.1,92,8.53,0.3,1,12.06,6.4,-0.4
4/21/2019 19:30,19.01,3,12.6,6.7,-1.4,0.5,0.1,91.9,8.53,0.4,1,12.58,6.4,-0.4
4/21/2019 19:45,19.01,3,12.6,6.7,-1.49,0.4,0.1,91.9,8.53,0.3,1,12.62,6.4,-0.4
4/21/2019 20:00,19.02,3,12.5,6.7,-1.25,0.5,0.1,92,8.53,0.3,1,11.98,6.4,-0.4
4/21/2019 20:15,19.04,3,12.5,6.7,-1.18,0.4,0.1,91.9,8.52,0.4,1,12.71,6.4,-0.4
4/21/2019 20:30,19.04,3,12.5,6.7,-1.38,0.5,0.1,91.9,8.52,0.3,1,12.7,6.4,-0.4
4/21/2019 20:45,19.03,3,12.6,6.7,-1.48,0.4,0.1,91.9,8.52,0.3,1,11.98,6.4,-0.4
4/21/2019 21:00,19.02,3,12.6,6.7,-1.36,0.4,0.1,91.9,8.52,0.4,1,12.15,6.4,-0.4
4/21/2019 21:15,19,3,12.5,6.7,-1.4,0.4,0.1,91.9,8.52,0.3,1,11.96,6.4,-0.4
4/21/2019 21:30,18.98,3,12.6,6.7,-1.19,0.4,0.1,91.8,8.52,0.4,1,12.67,6.4,-0.4
4/21/2019 21:45,18.93,3,12.7,6.7,-1.4,0.5,0.1,91.8,8.53,0.3,1,12.15,6.4,-0.4
4/21/2019 22:00,18.87,3,12.6,6.7,-1.18,0.5,0.1,91.8,8.54,0.3,1,12.64,6.4,-0.4
4/21/2019 22:15,18.8,3,12.8,6.7,-1.5,0.4,0.1,91.7,8.54,0.3,1,12.12,6.4,-0.4
4/21/2019 22:30,18.71,3,12.8,6.7,-1.36,0.5,0.1,91.6,8.55,0.3,1,12.29,6.4,-0.4
4/21/2019 22:45,18.64,3,12.7,6.7,-1.43,0.4,0.1,91.6,8.56,0.3,1,12.39,6.4,-0.4
4/21/2019 23:00,18.58,3,12.6,6.7,-1.43,0.5,0.1,91.7,8.58,0.3,1,12.01,6.4,-0.4
