Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
4/20/2019 2:45,24.23,1,-19.9,6.53,2.87,0.2,69,5.78,0.6,1,12.55,6.41
4/20/2019 3:00,24.21,1,-20,6.53,2.86,0.2,68.9,5.78,0.7,1,12.85,6.4
4/20/2019 3:15,24.2,1,-20.3,6.53,2.89,0.2,68.9,5.78,0.7,1,13.35,6.4
4/20/2019 3:30,24.18,1,-20.3,6.53,2.87,0.2,68.9,5.78,0.7,1,13.32,6.41
4/20/2019 3:45,24.17,1,-20.4,6.53,2.85,0.2,68.9,5.78,0.7,1,12.53,6.4
4/20/2019 4:00,24.16,1,-20.6,6.54,2.89,0.2,68.9,5.78,0.7,1,12.54,6.4
4/20/2019 4:15,24.14,1,-20.9,6.54,2.84,0.2,68.9,5.78,0.6,1,13.34,6.4
4/20/2019 4:30,24.13,1,-20.9,6.54,2.79,0.2,68.9,5.78,0.7,1,12.73,6.41
4/20/2019 4:45,24.12,1,-20.9,6.54,2.85,0.2,68.9,5.79,0.6,1,12.54,6.41
4/20/2019 5:00,24.1,1,-21,6.55,2.88,0.2,68.9,5.79,0.7,1,13.37,6.4
4/20/2019 5:15,24.09,1,-21.3,6.55,2.89,0.2,68.9,5.79,0.6,1,13.01,6.4
4/20/2019 5:30,24.07,1,-21.4,6.55,2.89,0.2,68.8,5.79,0.6,1,12.55,6.41
4/20/2019 5:45,24.06,1,-21.6,6.56,2.85,0.2,68.8,5.79,0.7,1,13.07,6.41
4/20/2019 6:00,24.05,1,-21.7,6.56,2.89,0.2,68.8,5.79,0.6,1,12.71,6.41
4/20/2019 6:15,24.02,1,-21.8,6.56,2.9,0.2,68.8,5.79,0.6,1,13.33,6.4
4/20/2019 6:30,24,1,-22,6.56,2.87,0.2,68.8,5.79,0.6,1,12.52,6.41
4/20/2019 6:45,23.98,1,-22.4,6.57,2.86,0.2,68.8,5.79,0.7,1,13.07,6.4
4/20/2019 7:00,23.96,1,-22.6,6.57,2.89,0.2,68.8,5.79,0.6,1,13.37,6.4
4/20/2019 7:15,23.94,1,-22.8,6.58,2.87,0.2,68.7,5.79,0.7,1,12.54,6.41
4/20/2019 7:30,23.92,1,-23.1,6.58,2.87,0.2,68.7,5.8,0.7,1,13.35,6.4
4/20/2019 7:45,23.89,1,-23,6.58,2.86,0.2,68.7,5.79,0.7,1,13.16,6.41
4/20/2019 8:00,23.87,1,-23.3,6.59,2.91,0.2,68.7,5.8,0.7,1,13.2,6.41
4/20/2019 8:15,23.84,1,-23.4,6.59,2.88,0.2,68.6,5.8,0.7,1,12.48,6.4
4/20/2019 8:30,23.82,1,-23.8,6.59,2.88,0.2,68.6,5.8,0.7,1,12.7,6.4
4/20/2019 8:45,23.8,1,-24.1,6.6,2.83,0.2,68.6,5.8,0.7,1,12.54,6.4
4/20/2019 9:00,23.78,1,-24.2,6.6,2.87,0.2,68.6,5.8,0.7,1,12.52,6.41
4/20/2019 9:15,23.76,1,-24.3,6.6,2.88,0.2,68.5,5.79,0.7,1,12.55,6.4
4/20/2019 9:30,23.74,1,-24.5,6.61,2.88,0.2,68.5,5.79,0.6,1,12.81,6.4
4/20/2019 9:45,23.73,1,-24.7,6.61,2.87,0.2,68.4,5.79,0.7,1,13.23,6.41
4/20/2019 10:00,23.71,1,-25.1,6.62,2.87,0.2,68.4,5.79,0.7,1,12.55,6.4
4/20/2019 10:15,23.7,1,-25.3,6.62,2.9,0.2,68.4,5.79,0.7,1,12.55,6.41
4/20/2019 10:30,23.69,1,-25.4,6.62,2.88,0.2,68.4,5.79,0.7,1,12.59,6.41
4/20/2019 10:45,23.69,1,-25.5,6.62,2.85,0.2,68.4,5.79,0.7,1,12.55,6.41
4/20/2019 11:00,23.68,1,-25.8,6.63,2.85,0.2,68.4,5.79,0.7,1,12.55,6.4
4/20/2019 11:15,23.68,1,-26,6.63,2.86,0.2,68.3,5.79,0.7,1,12.56,6.41
4/20/2019 11:30,23.68,1,-26.2,6.64,2.85,0.2,68.3,5.79,0.6,1,13.2,6.41
4/20/2019 11:45,23.68,1,-26.4,6.64,2.85,0.2,68.3,5.78,0.6,1,12.56,6.4
4/20/2019 12:00,23.69,1,-26.6,6.64,2.89,0.2,68.3,5.78,0.7,1,13.18,6.41
4/20/2019 12:15,23.7,1,-26.7,6.65,2.85,0.2,68.3,5.78,0.7,1,12.88,6.41
4/20/2019 12:30,23.72,1,-26.7,6.65,2.87,0.2,68.3,5.78,0.7,1,13.37,6.4
4/20/2019 12:45,23.73,1,-27,6.65,2.91,0.2,68.3,5.78,0.7,1,12.55,6.41
4/20/2019 13:00,23.75,1,-27.1,6.65,2.85,0.2,68.2,5.77,0.7,1,13,6.4
4/20/2019 13:15,23.78,1,-27.3,6.66,2.82,0.2,68.3,5.77,0.7,1,12.64,6.4
4/20/2019 13:30,23.8,1,-27.4,6.66,2.85,0.2,68.2,5.77,0.7,1,13.31,6.41
4/20/2019 13:45,23.83,1,-27.7,6.66,2.85,0.2,68.3,5.77,0.7,1,12.54,6.4
4/20/2019 14:00,23.85,1,-28,6.67,2.8,0.2,68.3,5.77,0.7,1,12.53,6.4
4/20/2019 14:15,23.88,1,-28.1,6.67,2.83,0.2,68.3,5.76,0.6,1,13.04,6.4
4/20/2019 14:30,23.91,1,-28,6.67,2.83,0.2,68.3,5.76,0.6,1,12.61,6.4
4/20/2019 14:45,23.94,1,-28.3,6.67,2.79,0.2,68.3,5.76,0.7,1,12.51,6.4
4/20/2019 15:00,23.98,1,-28.6,6.68,2.85,0.2,68.3,5.75,0.7,1,12.81,6.4
4/20/2019 15:15,24.01,1,-28.6,6.68,2.8,0.2,68.2,5.74,0.7,1,13.35,6.4
4/20/2019 15:30,24.04,1,-28.9,6.69,2.85,0.2,68.2,5.73,0.6,1,12.55,6.4
4/20/2019 15:45,24.08,1,-29,6.69,2.77,0.2,68.2,5.73,0.7,1,12.56,6.4
4/20/2019 16:00,24.11,1,-29.2,6.69,2.8,0.2,68.1,5.72,0.6,1,12.53,6.41
4/20/2019 16:15,24.14,1,-29.4,6.69,2.8,0.2,68.1,5.72,0.7,1,12.55,6.41
4/20/2019 16:30,24.17,1,-29.7,6.7,2.74,0.2,68.1,5.71,0.7,1,13.1,6.4
4/20/2019 16:45,24.21,1,-29.8,6.7,2.83,0.2,68.1,5.71,0.6,1,12.62,6.41
4/20/2019 17:00,24.23,1,-30,6.7,2.74,0.2,68.1,5.71,0.6,1,12.68,6.4
4/20/2019 17:15,24.26,1,-30.2,6.71,2.8,0.2,68.1,5.7,0.6,1,12.56,6.4
4/20/2019 17:30,24.29,1,-30.3,6.71,2.81,0.2,68,5.69,0.6,1,12.54,6.4
4/20/2019 17:45,24.31,1,-30.5,6.71,2.79,0.2,67.9,5.69,0.7,1,13.39,6.41
4/20/2019 18:00,24.34,1,-30.6,6.71,2.75,0.2,67.9,5.68,0.7,1,12.99,6.4
4/20/2019 18:15,24.36,1,-30.8,6.72,2.75,0.2,67.9,5.68,0.6,1,12.51,6.4
4/20/2019 18:30,24.38,1,-31,6.72,2.81,0.2,67.9,5.67,0.6,1,12.58,6.4
4/20/2019 18:45,24.41,1,-31.1,6.72,2.77,0.2,67.9,5.67,0.6,1,13.36,6.41
4/20/2019 19:00,24.43,1,-31.3,6.73,2.76,0.2,67.9,5.67,0.6,1,12.54,6.4
4/20/2019 19:15,24.44,1,-31.5,6.73,2.8,0.2,67.9,5.67,0.6,1,12.6,6.41
4/20/2019 19:30,24.46,1,-31.7,6.73,2.8,0.2,67.9,5.67,0.6,1,12.53,6.41
4/20/2019 19:45,24.47,1,-31.8,6.74,2.74,0.2,68,5.67,0.7,1,12.53,6.41
4/20/2019 20:00,24.49,1,-32,6.74,2.77,0.2,68,5.67,0.6,1,12.53,6.4
4/20/2019 20:15,24.5,1,-32,6.74,2.78,0.2,67.9,5.67,0.6,1,13.14,6.4
4/20/2019 20:30,24.51,1,-32.3,6.75,2.73,0.2,68,5.67,0.7,1,12.53,6.41
4/20/2019 20:45,24.51,1,-32.6,6.75,2.82,0.2,68,5.67,0.6,1,13.32,6.4
4/20/2019 21:00,24.52,1,-32.7,6.75,2.79,0.2,68,5.67,0.6,1,12.53,6.4
4/20/2019 21:15,24.53,1,-33,6.76,2.77,0.2,68,5.67,0.6,1,12.82,6.4
4/20/2019 21:30,24.53,1,-33.2,6.76,2.76,0.2,68,5.67,0.6,1,12.54,6.41
4/20/2019 21:45,24.54,1,-33.4,6.76,2.75,0.2,68,5.67,0.7,1,12.49,6.4
4/20/2019 22:00,24.54,1,-33.5,6.77,2.75,0.2,68,5.67,0.7,1,12.54,6.4
4/20/2019 22:15,24.54,1,-33.8,6.77,2.76,0.2,68.1,5.67,0.7,1,13.04,6.4
4/20/2019 22:30,24.54,1,-34.1,6.78,2.77,0.2,68.1,5.67,0.6,1,12.63,6.4
4/20/2019 22:45,24.54,1,-34.3,6.78,2.77,0.2,68.1,5.67,0.6,1,12.65,6.41
4/20/2019 23:00,24.54,1,-34.3,6.78,2.78,0.2,68.1,5.67,0.7,1,13.05,6.4
4/20/2019 23:15,24.54,1,-34.5,6.78,2.72,0.2,68.1,5.67,0.7,1,12.87,6.4
4/20/2019 23:30,24.53,1,-34.7,6.79,2.73,0.2,68.1,5.67,0.6,1,13.02,6.4
4/20/2019 23:45,24.53,1,-34.9,6.79,2.76,0.2,68.1,5.68,0.6,1,13.35,6.4
4/21/2019 0:00,24.52,1,-35.1,6.79,2.73,0.2,68.1,5.68,0.6,1,12.53,6.41
4/21/2019 0:15,24.52,1,-35.4,6.8,2.77,0.2,68.1,5.68,0.7,1,12.5,6.4
4/21/2019 0:30,24.52,1,-35.6,6.8,2.79,0.2,68.1,5.68,0.6,1,12.47,6.4
4/21/2019 0:45,24.51,1,-35.7,6.81,2.76,0.2,68.1,5.68,0.6,1,13.24,6.4
4/21/2019 1:00,24.5,1,-35.9,6.81,2.76,0.2,68.1,5.68,0.6,1,12.53,6.41
4/21/2019 1:15,24.49,1,-36.1,6.81,2.71,0.2,68.1,5.68,0.6,1,12.53,6.41
4/21/2019 1:30,24.48,1,-36.2,6.81,2.77,0.2,68,5.67,0.6,1,12.72,6.4
4/21/2019 1:45,24.47,1,-36.5,6.82,2.76,0.2,68,5.67,0.6,1,12.85,6.4
4/21/2019 2:00,24.45,1,-36.6,6.82,2.78,0.2,67.9,5.67,0.6,1,12.54,6.41
4/21/2019 2:15,24.43,1,-36.7,6.82,2.75,0.2,67.9,5.67,0.6,1,13,6.4
4/21/2019 2:30,24.42,1,-37,6.83,2.79,0.2,67.8,5.67,0.6,1,13,6.41
4/21/2019 2:45,24.41,1,-37.1,6.83,2.72,0.2,67.8,5.67,0.7,1,13.37,6.4
4/21/2019 3:00,24.4,1,-37.3,6.83,2.75,0.2,67.8,5.67,0.6,1,13.36,6.41
4/21/2019 3:15,24.39,1,-37.6,6.84,2.72,0.2,67.8,5.66,0.6,1,12.53,6.41
4/21/2019 3:30,24.38,1,-37.8,6.84,2.77,0.2,67.8,5.67,0.7,1,12.54,6.4
4/21/2019 3:45,24.37,1,-38,6.85,2.76,0.2,67.8,5.67,0.6,1,13.35,6.4
4/21/2019 4:00,24.36,1,-38.2,6.85,2.74,0.2,67.8,5.67,0.6,1,12.76,6.41
4/21/2019 4:15,24.34,1,-38.2,6.85,2.75,0.2,67.7,5.66,0.6,1,12.79,6.41
4/21/2019 4:30,24.32,1,-38.4,6.85,2.72,0.2,67.7,5.66,0.7,1,12.53,6.41
4/21/2019 4:45,24.3,1,-38.6,6.86,2.78,0.2,67.7,5.67,0.7,1,13.13,6.41
4/21/2019 5:00,24.28,1,-38.8,6.86,2.78,0.2,67.7,5.67,0.6,1,12.53,6.41
4/21/2019 5:15,24.26,1,-38.9,6.86,2.73,0.2,67.7,5.67,0.7,1,13.06,6.4
4/21/2019 5:30,24.24,1,-39.1,6.86,2.77,0.2,67.7,5.67,0.6,1,12.77,6.41
4/21/2019 5:45,24.21,1,-39.4,6.87,2.78,0.2,67.7,5.68,0.6,1,13.07,6.41
4/21/2019 6:00,24.18,1,-39.6,6.87,2.81,0.2,67.7,5.68,0.6,1,13.23,6.41
4/21/2019 6:15,24.14,1,-39.6,6.87,2.79,0.2,67.7,5.69,0.7,1,12.53,6.41
4/21/2019 6:30,24.1,1,-39.8,6.88,2.75,0.2,67.8,5.69,0.6,1,12.49,6.4
4/21/2019 6:45,24.06,1,-40.1,6.88,2.75,0.2,67.8,5.7,0.7,1,12.78,6.41
4/21/2019 7:00,24.02,1,-40.4,6.89,2.83,0.2,67.8,5.71,0.7,1,13.03,6.41
4/21/2019 7:15,23.98,1,-40.6,6.89,2.8,0.2,67.8,5.71,0.7,1,13,6.41
4/21/2019 7:30,23.94,1,-40.7,6.89,2.82,0.2,67.8,5.72,0.6,1,12.53,6.41
4/21/2019 7:45,23.91,1,-40.9,6.9,2.75,0.2,67.8,5.72,0.7,1,12.82,6.4
4/21/2019 8:00,23.88,1,-41.2,6.9,2.79,0.2,67.8,5.72,0.6,1,13.22,6.41
4/21/2019 8:15,23.85,1,-41.3,6.9,2.81,0.2,67.7,5.72,0.7,1,12.96,6.41
4/21/2019 8:30,23.82,1,-41.6,6.91,2.85,0.2,67.7,5.72,0.7,1,12.53,6.41
4/21/2019 8:45,23.8,1,-41.8,6.91,2.83,0.2,67.7,5.72,0.6,1,13.13,6.41
4/21/2019 9:00,23.78,1,-42,6.92,2.8,0.2,67.7,5.72,0.7,1,12.51,6.4
4/21/2019 9:15,23.76,1,-42,6.92,2.78,0.2,67.6,5.72,0.7,1,12.54,6.41
4/21/2019 9:30,23.74,1,-42.3,6.92,2.79,0.2,67.6,5.72,0.7,1,12.74,6.4
4/21/2019 9:45,23.72,1,-42.3,6.92,2.76,0.2,67.6,5.72,0.7,1,12.54,6.41
4/21/2019 10:00,23.7,1,-42.5,6.92,2.76,0.2,67.6,5.72,0.7,1,12.53,6.41
4/21/2019 10:15,23.69,1,-42.6,6.93,2.82,0.2,67.5,5.72,0.7,1,13.34,6.41
4/21/2019 10:30,23.67,1,-42.6,6.93,2.74,0.2,67.6,5.72,0.6,1,12.61,6.41
4/21/2019 10:45,23.66,1,-42.9,6.93,2.82,0.2,67.6,5.72,0.7,1,12.54,6.41
4/21/2019 11:00,23.65,1,-43.1,6.94,2.78,0.2,67.6,5.72,0.6,1,13.36,6.41
4/21/2019 11:15,23.64,1,-43.2,6.94,2.79,0.2,67.6,5.73,0.7,1,13.35,6.4
4/21/2019 11:30,23.63,1,-43.5,6.94,2.81,0.2,67.6,5.73,0.7,1,13.35,6.4
4/21/2019 11:45,23.62,1,-43.6,6.94,2.8,0.2,67.6,5.73,0.6,1,12.54,6.4
4/21/2019 12:00,23.61,1,-43.9,6.95,2.79,0.2,67.6,5.73,0.7,1,12.54,6.4
4/21/2019 12:15,23.61,1,-43.9,6.95,2.78,0.2,67.6,5.73,0.6,1,13.29,6.41
4/21/2019 12:30,23.61,1,-44.1,6.95,2.85,0.2,67.5,5.73,0.7,1,13.37,6.4
4/21/2019 12:45,23.61,1,-44.3,6.96,2.75,0.2,67.6,5.73,0.6,1,13.35,6.41
4/21/2019 13:00,23.61,1,-44.4,6.96,2.74,0.2,67.5,5.73,0.7,1,12.85,6.41
4/21/2019 13:15,23.61,1,-44.5,6.96,2.75,0.2,67.5,5.73,0.7,1,12.54,6.41
4/21/2019 13:30,23.62,1,-44.7,6.96,2.8,0.2,67.5,5.73,0.6,1,12.53,6.4
4/21/2019 13:45,23.63,1,-45,6.97,2.74,0.2,67.5,5.73,0.6,1,12.89,6.41
4/21/2019 14:00,23.63,1,-45.1,6.97,2.73,0.2,67.5,5.72,0.6,1,12.62,6.41
4/21/2019 14:15,23.63,1,-45.3,6.97,2.77,0.2,67.5,5.72,0.6,1,13.37,6.4
4/21/2019 14:30,23.64,1,-45.4,6.98,2.77,0.2,67.5,5.72,0.7,1,12.67,6.4
4/21/2019 14:45,23.65,1,-45.5,6.98,2.73,0.2,67.5,5.72,0.7,1,13.11,6.41
4/21/2019 15:00,23.66,1,-45.6,6.98,2.78,0.2,67.5,5.72,0.7,1,13.37,6.41
4/21/2019 15:15,23.67,1,-45.6,6.98,2.78,0.2,67.5,5.72,0.7,1,13.37,6.41
4/21/2019 15:30,23.68,1,-45.8,6.98,2.84,0.2,67.5,5.72,0.7,1,12.48,6.41
4/21/2019 15:45,23.69,1,-46,6.99,2.81,0.2,67.5,5.72,0.7,1,13.37,6.41
4/21/2019 16:00,23.69,1,-46.2,6.99,2.78,0.2,67.5,5.72,0.6,1,12.53,6.4
4/21/2019 16:15,23.71,1,-46.3,6.99,2.76,0.2,67.5,5.71,0.7,1,12.54,6.41
4/21/2019 16:30,23.72,1,-46.6,7,2.77,0.2,67.5,5.72,0.7,1,12.54,6.4
4/21/2019 16:45,23.73,1,-46.6,7,2.76,0.2,67.5,5.71,0.7,1,13.24,6.41
4/21/2019 17:00,23.73,1,-46.7,7,2.75,0.2,67.5,5.72,0.7,1,12.58,6.4
4/21/2019 17:15,23.74,1,-46.8,7,2.77,0.2,67.5,5.71,0.7,1,13.07,6.41
4/21/2019 17:30,23.76,1,-47,7,2.81,0.2,67.5,5.71,0.7,1,12.49,6.41
4/21/2019 17:45,23.77,1,-47.1,7.01,2.75,0.2,67.5,5.71,0.7,1,12.56,6.4
4/21/2019 18:00,23.78,1,-47.3,7.01,2.75,0.2,67.5,5.71,0.6,1,13.36,6.4
4/21/2019 18:15,23.79,1,-47.4,7.01,2.76,0.2,67.6,5.71,0.7,1,12.53,6.41
4/21/2019 18:30,23.8,1,-47.6,7.01,2.77,0.2,67.6,5.71,0.7,1,12.53,6.41
4/21/2019 18:45,23.81,1,-47.7,7.02,2.77,0.2,67.6,5.71,0.7,1,12.86,6.41
4/21/2019 19:00,23.82,1,-47.8,7.02,2.77,0.2,67.6,5.71,0.6,1,12.53,6.41
4/21/2019 19:15,23.83,1,-48,7.02,2.69,0.2,67.6,5.71,0.6,1,13.06,6.41
4/21/2019 19:30,23.83,1,-48.1,7.02,2.7,0.2,67.6,5.71,0.6,1,13.32,6.4
4/21/2019 19:45,23.84,1,-48.3,7.03,2.76,0.2,67.7,5.71,0.6,1,12.54,6.41
4/21/2019 20:00,23.85,1,-48.5,7.03,2.73,0.2,67.7,5.71,0.6,1,13.34,6.4
4/21/2019 20:15,23.86,1,-48.7,7.03,2.77,0.2,67.6,5.71,0.7,1,12.53,6.41
4/21/2019 20:30,23.89,1,-48.8,7.04,2.74,0.2,67.7,5.71,0.6,1,13.12,6.4
4/21/2019 20:45,23.92,1,-48.9,7.04,2.73,0.2,67.7,5.71,0.6,1,13.04,6.4
4/21/2019 21:00,23.96,1,-49.1,7.04,2.72,0.2,67.7,5.71,0.7,1,12.49,6.41
4/21/2019 21:15,23.99,1,-49.1,7.04,2.74,0.2,67.7,5.7,0.6,1,12.54,6.41
4/21/2019 21:30,24.01,1,-49.2,7.04,2.71,0.2,67.7,5.7,0.6,1,12.9,6.41
4/21/2019 21:45,24.01,1,-49.2,7.04,2.77,0.2,67.7,5.7,0.6,1,13.24,6.41
4/21/2019 22:00,24.02,1,-49.4,7.05,2.72,0.2,67.8,5.7,0.7,1,12.69,6.4
4/21/2019 22:15,24.02,1,-49.6,7.05,2.72,0.2,67.8,5.7,0.6,1,12.54,6.41
4/21/2019 22:30,24.01,1,-49.7,7.05,2.78,0.2,67.8,5.7,0.6,1,12.97,6.41
4/21/2019 22:45,24.02,1,-50,7.06,2.75,0.2,67.8,5.7,0.6,1,12.55,6.41
4/21/2019 23:00,24.02,1,-50,7.06,2.76,0.2,67.8,5.7,0.6,1,12.54,6.41
4/21/2019 23:15,24,1,-50.2,7.06,2.74,0.2,67.8,5.7,0.6,1,12.53,6.41
4/21/2019 23:30,23.98,1,-50.3,7.06,2.75,0.2,67.8,5.71,0.6,1,13.05,6.41
4/21/2019 23:45,23.95,1,-50.5,7.07,2.75,0.2,67.7,5.71,0.6,1,12.53,6.41
4/22/2019 0:00,23.92,1,-50.7,7.07,2.79,0.2,67.8,5.71,0.6,1,13.37,6.4
4/22/2019 0:15,23.9,1,-50.8,7.07,2.77,0.2,67.7,5.71,0.6,1,12.65,6.41
4/22/2019 0:30,23.86,1,-50.9,7.07,2.74,0.2,67.7,5.72,0.7,1,12.46,6.41
4/22/2019 0:45,23.83,1,-51,7.07,2.72,0.2,67.7,5.72,0.6,1,12.54,6.4
4/22/2019 1:00,23.79,1,-51.2,7.08,2.71,0.2,67.7,5.72,0.7,1,13.05,6.41
4/22/2019 1:15,23.75,1,-51.4,7.08,2.77,0.2,67.6,5.72,0.6,1,12.77,6.41
4/22/2019 1:30,23.71,1,-51.6,7.09,2.77,0.2,67.6,5.72,0.7,1,13.26,6.41
4/22/2019 1:45,23.68,1,-51.6,7.09,2.77,0.2,67.6,5.73,0.7,1,13.37,6.4
4/22/2019 2:00,23.64,1,-52,7.09,2.75,0.2,67.6,5.73,0.7,1,12.6,6.4
4/22/2019 2:15,23.61,1,-52.3,7.1,2.82,0.2,67.6,5.74,0.7,1,12.71,6.41
4/22/2019 2:30,23.57,1,-52.4,7.1,2.78,0.2,67.7,5.74,0.7,1,12.96,6.41
4/22/2019 2:45,23.53,1,-52.6,7.1,2.8,0.2,67.7,5.75,0.7,1,13.38,6.41
4/22/2019 3:00,23.5,1,-52.8,7.11,2.78,0.2,67.7,5.76,0.7,1,13.11,6.41
4/22/2019 3:15,23.46,1,-53,7.11,2.78,0.2,67.7,5.76,0.7,1,12.54,6.41
4/22/2019 3:30,23.43,1,-53.3,7.11,2.78,0.2,67.7,5.76,0.7,1,13.36,6.4
4/22/2019 3:45,23.39,1,-53.3,7.12,2.76,0.2,67.8,5.77,0.7,1,12.54,6.4
4/22/2019 4:00,23.36,1,-53.4,7.12,2.8,0.2,67.7,5.77,0.7,1,12.53,6.41
4/22/2019 4:15,23.32,1,-53.6,7.12,2.77,0.2,67.8,5.78,0.6,1,13.01,6.41
4/22/2019 4:30,23.28,1,-53.8,7.12,2.84,0.2,67.8,5.78,0.7,1,12.54,6.41
4/22/2019 4:45,23.26,1,-53.9,7.13,2.77,0.2,67.8,5.78,0.7,1,12.54,6.41
4/22/2019 5:00,23.24,1,-53.9,7.13,2.81,0.2,67.7,5.79,0.7,1,13.25,6.4
4/22/2019 5:15,23.2,1,-54.2,7.13,2.82,0.2,67.8,5.79,0.7,1,12.54,6.41
4/22/2019 5:30,23.15,1,-54.3,7.13,2.84,0.2,67.7,5.8,0.7,1,13.14,6.41
4/22/2019 5:45,23.11,1,-54.5,7.14,2.8,0.2,67.7,5.79,0.7,1,13.09,6.41
4/22/2019 6:00,23.07,1,-54.7,7.14,2.76,0.2,67.6,5.79,0.7,1,12.54,6.41
4/22/2019 6:15,23.03,1,-54.8,7.14,2.81,0.2,67.6,5.79,0.7,1,13.34,6.41
4/22/2019 6:30,22.99,1,-55.1,7.15,2.82,0.2,67.6,5.8,0.6,1,12.58,6.41
4/22/2019 6:45,22.95,1,-55.3,7.15,2.83,0.2,67.6,5.81,0.7,1,12.49,6.4
4/22/2019 7:00,22.92,1,-55.4,7.15,2.8,0.2,67.7,5.82,0.7,1,12.51,6.4
4/22/2019 7:15,22.89,1,-55.7,7.16,2.78,0.2,67.7,5.82,0.8,1,13.36,6.41
4/22/2019 7:30,22.86,1,-55.8,7.16,2.81,0.2,67.7,5.83,0.7,1,12.73,6.41
4/22/2019 7:45,22.83,1,-55.9,7.16,2.81,0.2,67.7,5.83,0.7,1,13.36,6.41
4/22/2019 8:00,22.8,1,-56,7.16,2.85,0.2,67.8,5.84,0.7,1,12.89,6.41
4/22/2019 8:15,22.78,1,-56.1,7.17,2.81,0.2,67.8,5.84,0.7,1,13.37,6.41
4/22/2019 8:30,22.75,1,-56.3,7.17,2.82,0.2,67.8,5.84,0.7,1,12.81,6.41
4/22/2019 8:45,22.73,1,-56.5,7.17,2.81,0.2,67.8,5.85,0.7,1,13.06,6.41
4/22/2019 9:00,22.71,1,-56.5,7.17,2.83,0.2,67.8,5.85,0.7,1,13.35,6.41
4/22/2019 9:15,22.65,1,-56.6,7.17,2.88,0.2,67.8,5.86,0.7,1,13.19,6.41
4/22/2019 9:30,22.62,1,-56.5,7.17,2.85,0.2,67.8,5.86,0.7,1,13.37,6.41
4/22/2019 9:45,22.6,1,-56.8,7.18,2.82,0.2,67.8,5.86,0.7,1,13.35,6.41
4/22/2019 10:00,22.58,1,-56.9,7.18,2.82,0.2,67.8,5.87,0.7,1,12.51,6.41
4/22/2019 10:15,22.57,1,-57.2,7.19,2.84,0.2,67.8,5.87,0.8,1,13.38,6.4
4/22/2019 10:30,22.56,1,-57.4,7.19,2.82,0.2,67.8,5.87,0.7,1,13.37,6.41
4/22/2019 10:45,22.56,1,-57.5,7.19,2.82,0.2,67.8,5.87,0.7,1,12.69,6.41
4/22/2019 11:00,22.55,1,-57.7,7.19,2.97,0.2,67.8,5.87,0.7,1,12.63,6.41
4/22/2019 11:15,22.56,1,-57.8,7.2,3.01,0.2,67.8,5.87,0.7,1,12.61,6.41
4/22/2019 11:30,22.56,1,-57.9,7.2,2.99,0.2,67.8,5.87,0.7,1,13.07,6.41
4/22/2019 11:45,22.54,1,-57.8,7.2,2.96,0.2,67.8,5.87,0.7,1,12.53,6.41
4/22/2019 12:00,22.48,1,-57.9,7.2,2.93,0.2,67.7,5.87,0.7,1,12.49,6.41
4/22/2019 12:15,22.42,1,-57.8,7.2,2.99,0.2,67.7,5.87,0.7,1,13.37,6.41
4/22/2019 12:30,22.38,1,-58,7.2,3,0.2,67.6,5.87,0.7,1,12.51,6.41
4/22/2019 12:45,22.34,1,-58.2,7.2,3.03,0.2,67.6,5.87,0.7,1,12.54,6.41
4/22/2019 13:00,22.33,1,-58.5,7.21,3,0.2,67.6,5.88,0.7,1,12.63,6.4
4/22/2019 13:15,22.33,1,-58.7,7.21,3,0.2,67.6,5.88,0.8,1,12.59,6.41
4/22/2019 13:30,22.34,1,-58.8,7.21,3.01,0.2,67.6,5.87,0.7,1,12.77,6.41
4/22/2019 13:45,22.35,1,-58.9,7.21,2.98,0.2,67.6,5.87,0.7,1,12.8,6.41
4/22/2019 14:00,22.37,1,-59.1,7.22,3.02,0.2,67.6,5.87,0.7,1,12.53,6.41
4/22/2019 14:15,22.39,1,-59.2,7.22,2.96,0.2,67.6,5.87,0.7,1,12.54,6.4
4/22/2019 14:30,22.41,1,-59.3,7.22,3.01,0.2,67.6,5.87,0.7,1,13.35,6.41
4/22/2019 14:45,22.44,1,-59.3,7.22,2.97,0.2,67.6,5.87,0.7,1,13.34,6.41
4/22/2019 15:00,22.47,1,-59.4,7.22,3.03,0.2,67.7,5.86,0.7,1,12.64,6.41
4/22/2019 15:15,22.5,1,-59.5,7.23,2.95,0.2,67.7,5.87,0.7,1,12.68,6.41
4/22/2019 15:30,22.53,1,-59.7,7.23,2.95,0.2,67.7,5.86,0.8,1,12.62,6.41
4/22/2019 15:45,22.56,1,-59.8,7.23,2.97,0.2,67.7,5.86,0.7,1,13.36,6.4
4/22/2019 16:00,22.59,1,-59.9,7.23,2.96,0.2,67.7,5.86,0.7,1,13.01,6.4
4/22/2019 16:15,22.62,1,-60,7.23,3,0.2,67.7,5.85,0.7,1,12.54,6.41
4/22/2019 16:30,22.65,1,-60,7.23,2.97,0.2,67.7,5.85,0.7,1,13.35,6.41
4/22/2019 16:45,22.69,1,-60.1,7.24,2.99,0.2,67.7,5.84,0.7,1,12.54,6.41
4/22/2019 17:00,22.72,1,-60,7.23,2.95,0.2,67.7,5.84,0.7,1,12.77,6.41
