Date (mm.dd.yyy)	Time 24hr	Temp C	Sp Cond (uS/cm)	pH (mV)	pH	Trubidity (NTU)	Chlorophyll (ug/L)	Chlorophyll RFU	ODOSat%	ODO (mg/L)	BGA-Phycocyanin RFU	FDOM RFU
5/7/2017	16:30	17.04	1420	-109.8	8.42	15.06	13.7	3.9	94.9	9.12	0.6	4.4
5/7/2017	16:45	18.21	1541	-107.8	8.38	18.6	7.4	2.2	94.3	8.84	0.3	3.4
5/7/2017	17:00	18.1	1577	-108.2	8.38	12.32	7.1	2.1	94.6	8.9	0.3	3.2
5/7/2017	17:15	18.74	1608	-107.2	8.36	22.51	5.7	1.7	93.4	8.67	0.3	2.9
5/7/2017	17:30	19.79	1694	-106.8	8.35	15.17	4.5	1.4	94.4	8.57	0.2	2.5
5/7/2017	17:45	19.24	1728	-107.1	8.36	14.65	5.5	1.6	94.5	8.68	0.3	2.6
5/7/2017	18:00	19.45	1746	-108.2	8.38	15.73	7.1	2.1	97	8.87	0.3	2.8
5/7/2017	18:15	18.68	1720	-108.6	8.39	15.5	8.4	2.4	95.8	8.9	0.4	3.1
5/7/2017	18:30	18.38	1745	-107.8	8.37	17.31	6.8	2	93.2	8.71	0.4	3.1
5/7/2017	18:45	17.65	1713	-107.3	8.37	47.07	7.5	2.2	90.6	8.6	0.4	3.3
5/7/2017	19:00	17.32	1712	-107	8.37	14.43	7.7	2.2	89	8.5	0.4	3.4
5/7/2017	19:15	17.13	1712	-106.8	8.36	54.71	7.4	2.2	88.2	8.46	0.5	3.4
5/7/2017	19:30	17.19	1720	-107	8.37	15.82	7.3	2.1	88.3	8.45	0.4	3.4
5/7/2017	19:45	17.22	1722	-107.2	8.37	54.33	7.1	2.1	88.3	8.45	0.4	3.4
5/7/2017	20:00	17.12	1721	-107.1	8.37	29.98	7.3	2.1	87.8	8.42	0.4	3.4
5/7/2017	20:15	17.04	1725	-107	8.37	39.56	7.1	2.1	87.3	8.39	0.4	3.4
5/7/2017	20:30	16.94	1727	-106.9	8.37	29.43	6.7	2	86.9	8.37	0.4	3.4
5/7/2017	20:45	16.86	1745	-106.7	8.36	47.02	6.9	2	86.5	8.34	0.4	3.3
5/7/2017	21:00	16.84	1758	-106.7	8.36	17.77	7.3	2.1	86.2	8.31	0.4	3.2
5/7/2017	21:15	16.92	1771	-106.9	8.37	28.63	7.5	2.2	86.5	8.33	0.4	3.2
5/7/2017	21:30	16.93	1768	-107	8.37	24.86	7.1	2.1	86.5	8.33	0.4	3.1
5/7/2017	21:45	16.95	1775	-107	8.37	43.46	7.1	2.1	86.4	8.32	0.4	3.1
5/7/2017	22:00	16.99	1776	-107.1	8.37	23.58	6.1	1.8	86.5	8.32	0.5	3
5/7/2017	22:15	16.98	1776	-107	8.37	64.75	7	2.1	86.4	8.31	0.4	3
5/7/2017	22:30	16.98	1779	-107	8.37	15.65	7.4	2.2	86.2	8.29	0.5	2.9
5/7/2017	22:45	17	1776	-107.1	8.37	61.96	8.1	2.4	86.1	8.27	0.5	2.8
5/7/2017	23:00	16.99	1771	-107	8.37	24.42	7.5	2.2	85.9	8.26	0.5	2.8
5/7/2017	23:15	16.96	1765	-107	8.37	46.53	7.5	2.2	85.8	8.26	0.5	2.8
5/7/2017	23:30	16.97	1751	-107.1	8.37	26.72	7.4	2.2	85.8	8.25	0.4	2.8
5/7/2017	23:45	16.91	1721	-106.9	8.37	49.34	7.1	2.1	85.4	8.23	0.4	2.8
5/8/2017	0:00	16.78	1704	-106.8	8.37	27.18	7.6	2.2	84.9	8.2	0.4	2.9
5/8/2017	0:15	16.57	1700	-107	8.37	41.02	7.3	2.1	84.4	8.18	0.4	2.9
5/8/2017	0:30	16.51	1698	-107.1	8.37	78.98	7.5	2.2	84.2	8.18	0.4	2.7
5/8/2017	0:45	16.49	1695	-107.2	8.37	47.63	7.5	2.2	84	8.17	0.4	3.1
5/8/2017	1:00	16.48	1689	-107.3	8.37	38.09	7.7	2.2	84	8.17	0.4	3.1
5/8/2017	1:15	16.47	1684	-107.3	8.37	29.11	7.9	2.3	83.9	8.16	0.5	3.1
5/8/2017	1:30	16.44	1676	-107.3	8.38	21.47	7.8	2.3	83.8	8.15	0.4	3.2
5/8/2017	1:45	16.39	1672	-107.3	8.38	25.17	7.6	2.2	83.6	8.14	0.4	3.3
5/8/2017	2:00	16.41	1668	-107.2	8.37	31.06	7.3	2.1	83.4	8.12	0.5	3.2
5/8/2017	2:15	16.42	1674	-107.1	8.37	30.92	7.5	2.2	83.2	8.1	0.4	3.3
5/8/2017	2:30	16.42	1677	-106.9	8.37	12.03	7.4	2.2	83.1	8.09	0.4	3.2
5/8/2017	2:45	16.42	1678	-106.9	8.37	6.46	7.3	2.1	83	8.08	0.4	3.2
5/8/2017	3:00	16.41	1678	-106.7	8.37	27.8	7.4	2.2	82.9	8.07	0.4	3.2
5/8/2017	3:15	16.39	1668	-106.9	8.37	34.92	7.6	2.2	82.7	8.06	0.4	3.2
5/8/2017	3:30	16.36	1665	-106.9	8.37	25.72	7.3	2.1	82.4	8.03	0.4	3.2
5/8/2017	3:45	16.32	1660	-106.8	8.37	20.48	7.5	2.2	82	8	0.4	3.2
5/8/2017	4:00	16.25	1648	-106.8	8.37	27.16	7.2	2.1	81.9	8	0.4	3.3
5/8/2017	4:15	16.18	1646	-106.6	8.36	22.09	7.2	2.1	81.5	7.98	0.4	3.3
5/8/2017	4:30	16.16	1654	-106.5	8.36	32.55	7.2	2.1	81.3	7.96	0.4	3.3
5/8/2017	4:45	16.09	1663	-106.5	8.36	22.19	6.8	2	81.3	7.97	0.4	3.3
5/8/2017	5:00	16.07	1663	-106.5	8.36	20.72	7.4	2.2	81.1	7.95	0.5	3.3
5/8/2017	5:15	16.1	1653	-106.4	8.36	14.17	7	2.1	80.9	7.92	0.4	3.3
5/8/2017	5:30	16.12	1645	-106.5	8.36	19.76	6.9	2	80.7	7.9	0.4	3.4
5/8/2017	5:45	16.14	1642	-106.5	8.36	20.5	6.8	2	80.7	7.9	0.4	3.4
5/8/2017	6:00	16.15	1636	-106.5	8.36	18.48	6.8	2	80.5	7.88	0.4	3.4
5/8/2017	6:15	16.2	1640	-106.5	8.36	23.04	6.7	2	80.5	7.87	0.4	3.4
5/8/2017	6:30	16.2	1644	-106.4	8.36	18.37	6.4	1.9	80.4	7.87	0.4	3.5
5/8/2017	6:45	16.18	1645	-106.4	8.36	17.05	6.6	1.9	80.3	7.86	0.4	3.5
5/8/2017	7:00	16.12	1640	-106.3	8.36	17.39	6.4	1.9	80.1	7.84	0.4	3.5
5/8/2017	7:15	16.06	1639	-106.2	8.36	20.31	5.9	1.8	79.7	7.82	0.4	3.5
5/8/2017	7:30	16.03	1640	-106.2	8.36	14.01	6.1	1.8	79.6	7.82	0.4	3.5
5/8/2017	7:45	16.01	1637	-106.1	8.36	23.91	5.8	1.7	79.4	7.8	0.4	3.5
5/8/2017	8:00	16	1636	-106.1	8.36	16.65	6.1	1.8	79.3	7.79	0.4	3.5
5/8/2017	8:15	16	1638	-106	8.35	17.09	5.7	1.7	79.3	7.79	0.4	3.5
5/8/2017	8:30	15.98	1637	-106.2	8.36	15.09	5.5	1.7	79.4	7.8	0.4	3.5
5/8/2017	8:45	16	1636	-106.2	8.36	13.7	5.8	1.7	79.5	7.81	0.4	3.5
5/8/2017	9:00	16.02	1636	-106.2	8.36	19.64	5.7	1.7	79.7	7.82	0.3	3.5
5/8/2017	9:15	16.05	1638	-106.2	8.36	18.12	5.5	1.7	79.9	7.84	0.4	3.6
5/8/2017	9:30	16.07	1638	-106	8.35	20.51	5.7	1.7	79.7	7.82	0.4	3.5
5/8/2017	9:45	16.08	1636	-106.1	8.36	19.58	4.8	1.5	79.6	7.81	0.3	3.6
5/8/2017	10:00	16.1	1639	-106	8.35	15.91	5.8	1.7	79.6	7.8	0.3	3.6
5/8/2017	10:15	16.16	1633	-106.1	8.36	20.75	5.5	1.6	80	7.83	0.3	3.5
5/8/2017	10:30	16.16	1630	-106.1	8.35	22.31	5.4	1.6	79.9	7.83	0.4	3.5
5/8/2017	10:45	16.19	1627	-106.1	8.35	27.56	5.4	1.6	80	7.83	0.3	3.5
5/8/2017	11:00	16.2	1626	-106.2	8.36	16.75	5.4	1.6	80.1	7.83	0.4	3.5
5/8/2017	11:15	16.19	1625	-106.1	8.36	22.37	5.7	1.7	80	7.83	0.3	3.5
5/8/2017	11:30	16.24	1623	-106.3	8.36	16.1	5.4	1.6	80.3	7.85	0.3	3.5
5/8/2017	11:45	16.31	1622	-106.5	8.36	24.43	5.7	1.7	80.7	7.88	0.4	3.5
5/8/2017	12:00	16.39	1623	-106.5	8.36	15.35	5.6	1.7	81	7.89	0.4	3.5
5/8/2017	12:15	16.41	1624	-106.5	8.36	21.61	5.8	1.7	81	7.89	0.3	3.5
5/8/2017	12:30	16.54	1616	-106.7	8.36	16.47	5.7	1.7	81.3	7.9	0.4	3.5
5/8/2017	12:45	16.7	1602	-106.9	8.37	28.93	5.8	1.7	81.6	7.9	0.4	3.5
5/8/2017	13:00	16.75	1597	-106.9	8.37	14.53	5.9	1.8	81.7	7.9	0.4	3.6
5/8/2017	13:15	16.72	1600	-106.9	8.37	7.19	5.8	1.7	81.6	7.89	0.4	3.6
5/8/2017	13:30	17.02	1577	-107.2	8.37	19.65	5.7	1.7	82.1	7.9	0.4	3.7
5/8/2017	13:45	16.9	1588	-107	8.37	22.45	5.4	1.6	81.9	7.89	0.4	3.7
5/8/2017	14:00	16.69	1606	-106.6	8.36	15.42	5	1.5	81.2	7.86	0.4	3.6
5/8/2017	14:15	16.76	1597	-106.8	8.36	22.57	5.1	1.6	81.4	7.87	0.4	3.7
5/8/2017	14:30	16.74	1603	-106.6	8.36	6.87	5.3	1.6	81.3	7.86	0.3	3.7
5/8/2017	14:45	16.79	1602	-106.6	8.36	14.62	5	1.5	81.4	7.86	0.4	3.7
5/8/2017	15:00	16.75	1607	-106.6	8.36	19.58	5.3	1.6	81.3	7.86	0.3	3.7
5/8/2017	15:15	16.76	1609	-106.5	8.36	19.51	5.3	1.6	81.3	7.86	0.3	3.6
5/8/2017	15:30	16.81	1606	-106.8	8.36	19.4	5.2	1.6	81.5	7.87	0.4	3.7
5/8/2017	15:45	16.81	1606	-106.8	8.36	17.99	5.2	1.6	81.5	7.87	0.4	3.7
5/8/2017	16:00	16.89	1602	-106.8	8.36	13.41	5	1.5	81.8	7.88	0.3	3.7
5/8/2017	16:15	16.87	1603	-106.8	8.36	26.31	5.1	1.6	81.6	7.87	0.3	3.7
5/8/2017	16:30	16.9	1600	-106.8	8.36	16.48	5.3	1.6	81.7	7.88	0.4	3.7
5/8/2017	16:45	16.93	1594	-106.9	8.37	20.66	5.2	1.6	81.7	7.87	0.4	3.7
5/8/2017	17:00	16.93	1594	-106.9	8.37	22.3	5.2	1.6	81.7	7.87	0.4	3.7
5/8/2017	17:15	16.9	1600	-106.8	8.36	15.37	5.3	1.6	81.6	7.86	0.3	3.7
5/8/2017	17:30	16.91	1603	-106.8	8.36	17.84	5.3	1.6	81.6	7.87	0.4	3.6
5/8/2017	17:45	16.9	1610	-106.6	8.36	13.31	5.2	1.6	81.6	7.87	0.4	3.6
5/8/2017	18:00	16.91	1616	-106.7	8.36	8.48	5.4	1.6	81.9	7.89	0.4	3.5
5/8/2017	18:15	16.9	1621	-106.6	8.36	18.11	5.4	1.6	81.9	7.89	0.4	3.5
5/8/2017	18:30	16.9	1624	-106.7	8.36	14.24	5.5	1.6	81.9	7.9	0.4	3.4
5/8/2017	18:45	16.88	1630	-106.5	8.36	16.31	5.6	1.7	81.9	7.89	0.4	3.2
5/8/2017	19:00	16.87	1634	-106.5	8.36	27.37	5.7	1.7	82	7.91	0.4	3.2
5/8/2017	19:15	16.84	1639	-106.5	8.36	19.76	5.8	1.7	82	7.91	0.4	3
5/8/2017	19:30	16.81	1640	-106.4	8.36	16.03	6	1.8	82	7.91	0.4	2.9
5/8/2017	19:45	16.79	1639	-106.6	8.36	19.87	6	1.8	82	7.92	0.4	2.9
5/8/2017	20:00	16.75	1647	-106.6	8.36	14.45	6.3	1.9	82.1	7.93	0.4	2.9
5/8/2017	20:15	16.71	1652	-106.7	8.36	15.59	6.1	1.8	82.3	7.96	0.4	2.9
5/8/2017	20:30	16.68	1663	-106.7	8.36	16.01	6.2	1.9	82.6	8	0.4	3
5/8/2017	20:45	16.65	1673	-106.7	8.36	32.84	6.9	2	82.7	8.01	0.4	2.9
5/8/2017	21:00	16.64	1691	-106.6	8.36	16.16	7.1	2.1	82.9	8.03	0.4	2.9
5/8/2017	21:15	16.62	1698	-106.6	8.36	15.68	7	2	83	8.04	0.5	2.9
5/8/2017	21:30	16.62	1710	-106.4	8.36	22.29	7.1	2.1	82.9	8.04	0.5	2.8
5/8/2017	21:45	16.6	1711	-106.4	8.36	23.25	7.2	2.1	82.9	8.03	0.4	2.8
5/8/2017	22:00	16.58	1724	-106.3	8.36	28.16	6.9	2	82.8	8.04	0.4	2.8
5/8/2017	22:15	16.54	1739	-106.2	8.35	20.52	6.8	2	82.7	8.03	0.5	2.8
5/8/2017	22:30	16.54	1745	-106.1	8.35	22.21	6.9	2	82.4	7.99	0.5	2.7
5/8/2017	22:45	16.51	1745	-106.1	8.35	27.29	6.7	2	82.3	7.99	0.5	2.7
5/8/2017	23:00	16.47	1746	-106	8.35	23.33	6.5	1.9	81.9	7.96	0.5	2.7
5/8/2017	23:15	16.45	1751	-105.9	8.35	21.85	6.4	1.9	81.5	7.93	0.4	2.7
5/8/2017	23:30	16.43	1756	-105.9	8.35	24.51	6.5	1.9	81.5	7.93	0.4	2.7
5/8/2017	23:45	16.4	1768	-106	8.35	31.05	6	1.8	81.6	7.95	0.4	2.7
5/9/2017	0:00	16.39	1775	-106	8.35	17.22	6.5	1.9	81.7	7.95	0.4	2.7
5/9/2017	0:15	16.37	1785	-106	8.35	20.87	6.3	1.9	81.8	7.96	0.4	2.7
5/9/2017	0:30	16.39	1796	-106	8.35	21.45	6.3	1.9	81.8	7.96	0.4	2.7
5/9/2017	0:45	16.39	1809	-106	8.35	19.71	6.2	1.8	81.8	7.96	0.4	2.7
5/9/2017	1:00	16.37	1816	-106	8.35	23.35	6.1	1.8	81.7	7.96	0.4	2.7
5/9/2017	1:15	16.38	1827	-105.9	8.35	15.32	5.9	1.8	81.5	7.94	0.4	2.7
5/9/2017	1:30	16.38	1835	-105.8	8.35	18.78	6.3	1.9	81.5	7.93	0.4	2.7
5/9/2017	1:45	16.39	1843	-105.8	8.35	12.29	5.9	1.8	81.4	7.92	0.4	2.7
5/9/2017	2:00	16.38	1854	-105.7	8.35	18.94	5.7	1.7	81.2	7.91	0.4	2.7
5/9/2017	2:15	16.4	1864	-105.6	8.35	19.69	5.7	1.7	81.2	7.9	0.4	2.7
5/9/2017	2:30	16.41	1890	-105.5	8.34	13.8	5.4	1.6	81.2	7.9	0.4	2.6
5/9/2017	2:45	16.43	1899	-105.4	8.34	17.5	5.3	1.6	81	7.88	0.4	2.6
5/9/2017	3:00	16.43	1915	-105.3	8.34	15.1	4.7	1.5	81	7.87	0.4	2.6
5/9/2017	3:15	16.45	1922	-105.3	8.34	23.92	5.4	1.6	80.9	7.86	0.4	2.6
5/9/2017	3:30	16.45	1929	-105.3	8.34	17.52	4.9	1.5	80.7	7.85	0.4	2.6
5/9/2017	3:45	16.44	1934	-105.2	8.34	9.12	5	1.5	80.6	7.84	0.3	2.7
5/9/2017	4:00	16.43	1938	-105.1	8.34	12.96	4.7	1.4	80.5	7.82	0.3	2.7
5/9/2017	4:15	16.43	1941	-105.1	8.34	20.3	4.7	1.4	80.4	7.81	0.3	2.6
5/9/2017	4:30	16.43	1946	-105	8.34	13.72	4.9	1.5	80.3	7.81	0.4	2.7
5/9/2017	4:45	16.41	1950	-105	8.34	12.42	5	1.5	80.3	7.81	0.3	2.7
5/9/2017	5:00	16.4	1952	-105	8.34	30.41	4.7	1.4	80.2	7.8	0.4	2.7
5/9/2017	5:15	16.39	1956	-105	8.33	50.92	4.8	1.5	80.2	7.8	0.3	2.7
5/9/2017	5:30	16.4	1958	-104.9	8.33	21.63	4.7	1.4	80.1	7.79	0.3	2.7
5/9/2017	5:45	16.39	1960	-104.9	8.33	20.59	4.7	1.4	80	7.79	0.3	2.7
5/9/2017	6:00	16.39	1964	-104.9	8.33	16	4.6	1.4	79.9	7.77	0.3	2.7
5/9/2017	6:15	16.38	1971	-104.9	8.33	17.03	4.5	1.4	79.9	7.78	0.3	2.7
5/9/2017	6:30	16.39	1976	-104.9	8.33	19.3	5	1.5	79.9	7.77	0.3	2.7
5/9/2017	6:45	16.37	1982	-104.9	8.33	15.93	4.5	1.4	80	7.79	0.3	2.7
5/9/2017	7:00	16.38	1988	-104.8	8.33	16.9	4.5	1.4	80	7.79	0.3	2.7
5/9/2017	7:15	16.35	1991	-104.8	8.33	10.72	4.5	1.4	80.1	7.8	0.3	2.7
5/9/2017	7:30	16.36	1993	-104.8	8.33	11.44	3.7	1.2	80	7.79	0.3	2.7
5/9/2017	7:45	16.36	1995	-104.8	8.33	15.03	4.6	1.4	80	7.79	0.3	2.7
5/9/2017	8:00	16.37	1998	-104.8	8.33	10.41	4.4	1.4	80.2	7.81	0.3	2.8
5/9/2017	8:15	16.39	2001	-104.8	8.33	15.88	4.7	1.4	80.2	7.81	0.3	2.8
5/9/2017	8:30	16.41	2003	-104.8	8.33	13.29	5	1.5	80.2	7.8	0.3	2.8
5/9/2017	8:45	16.41	2005	-104.7	8.33	8.3	4.7	1.4	80	7.78	0.3	2.8
5/9/2017	9:00	16.44	2008	-105	8.33	14.41	5.2	1.6	80.8	7.85	0.3	2.8
5/9/2017	9:15	16.48	2010	-104.9	8.33	17.47	4.5	1.4	81	7.87	0.3	2.8
5/9/2017	9:30	16.58	2011	-105	8.33	14.49	4.6	1.4	81.4	7.89	0.3	2.8
5/9/2017	9:45	16.57	2012	-105	8.33	13.04	4.4	1.4	81.2	7.87	0.3	2.8
5/9/2017	10:00	16.64	2013	-105	8.33	9.5	4.4	1.4	81.5	7.89	0.3	2.8
5/9/2017	10:15	16.67	2013	-105.1	8.33	10.53	4.6	1.4	81.7	7.9	0.3	2.8
5/9/2017	10:30	16.69	2014	-105.1	8.33	11.57	4.6	1.4	81.9	7.91	0.4	2.8
5/9/2017	10:45	16.72	2016	-105.2	8.34	5.75	4.6	1.4	82.1	7.94	0.3	2.9
5/9/2017	11:00	16.75	2017	-105.3	8.34	10.03	4.7	1.4	82.5	7.97	0.3	2.9
5/9/2017	11:15	16.8	2018	-105.5	8.34	17.57	4.6	1.4	83.1	8.01	0.3	2.9
5/9/2017	11:30	16.86	2020	-105.5	8.34	13.06	4.4	1.4	83.4	8.04	0.3	2.9
5/9/2017	11:45	17.01	2021	-105.7	8.34	18.34	4.3	1.3	84	8.07	0.3	2.9
5/9/2017	12:00	17.18	2022	-105.8	8.35	7.84	4.3	1.3	84.5	8.08	0.3	2.8
5/9/2017	12:15	16.85	2025	-105.8	8.35	13.49	4.3	1.3	84.1	8.1	0.3	3
5/9/2017	12:30	16.9	2027	-105.8	8.35	5.58	4.5	1.4	84.5	8.13	0.3	2.9
5/9/2017	12:45	17.05	2027	-106	8.35	9.35	4.3	1.3	85	8.16	0.3	2.9
5/9/2017	13:00	17.21	2025	-106.1	8.35	7.87	4.3	1.3	85.7	8.2	0.3	2.9
5/9/2017	13:15	17.07	2026	-106.2	8.35	11.63	4.4	1.3	85.7	8.22	0.3	3
5/9/2017	13:30	17.9	2021	-106.1	8.35	6.88	3.9	1.2	86.7	8.17	0.3	2.8
5/9/2017	13:45	17.86	2021	-106	8.35	7.95	3.9	1.2	86.3	8.14	0.3	2.8
5/9/2017	14:00	17.69	2022	-105.9	8.34	8.1	3.9	1.2	85.6	8.1	0.3	2.8
5/9/2017	14:15	17.6	2023	-105.6	8.34	12.19	4.3	1.3	84.9	8.05	0.3	2.8
5/9/2017	14:30	17.61	2023	-105.6	8.34	6	4.6	1.4	85	8.06	0.3	2.8
5/9/2017	14:45	17.61	2024	-105.6	8.34	16.25	4.7	1.4	84.9	8.06	0.3	2.8
5/9/2017	15:00	17.67	2025	-105.7	8.34	9.45	4.9	1.5	85.2	8.07	0.3	2.8
5/9/2017	15:15	17.72	2026	-105.8	8.34	16.49	4.9	1.5	85.3	8.08	0.3	2.8
5/9/2017	15:30	17.75	2027	-105.8	8.34	10.48	4.5	1.4	85.5	8.09	0.3	2.7
5/9/2017	15:45	17.75	2027	-105.9	8.34	6.14	4.8	1.5	85.6	8.1	0.3	2.7
5/9/2017	16:00	17.78	2027	-105.9	8.34	13.64	5	1.5	85.8	8.11	0.3	2.7
5/9/2017	16:15	17.82	2026	-106	8.35	8.85	4.9	1.5	86	8.12	0.3	2.7
5/9/2017	16:30	17.84	2026	-106.1	8.35	13.28	5.2	1.6	86.1	8.12	0.3	2.7
5/9/2017	16:45	17.85	2025	-106.2	8.35	9.53	5.1	1.5	86.1	8.13	0.4	2.6
5/9/2017	17:00	17.85	2024	-106.2	8.35	16.31	5.3	1.6	86.1	8.13	0.3	2.6
5/9/2017	17:15	17.86	2022	-106.3	8.35	15.69	5.4	1.6	86.1	8.13	0.3	2.6
5/9/2017	17:30	17.87	2020	-106.2	8.35	22.59	5.7	1.7	86.2	8.14	0.4	2.5
5/9/2017	17:45	17.89	2018	-106.3	8.35	8.27	5.8	1.7	86.3	8.14	0.3	2.5
5/9/2017	18:00	17.89	2014	-106.4	8.35	8.38	5.8	1.7	86.3	8.14	0.3	2.5
5/9/2017	18:15	17.91	2006	-106.4	8.35	12.12	5.9	1.8	86.4	8.14	0.4	2.4
5/9/2017	18:30	17.93	1999	-106.6	8.35	12.24	6.1	1.8	86.5	8.16	0.4	2.5
5/9/2017	18:45	17.92	1987	-106.6	8.36	8.45	6	1.8	86.6	8.16	0.4	2.5
5/9/2017	19:00	17.89	1972	-106.7	8.36	1.58	6.1	1.8	86.7	8.18	0.4	2.6
5/9/2017	19:15	17.86	1958	-106.5	8.35	22.67	6.2	1.8	86.4	8.16	0.4	2.6
5/9/2017	19:30	17.82	1943	-106.3	8.35	10.1	6.5	1.9	85.9	8.12	0.4	2.5
5/9/2017	19:45	17.79	1937	-106.2	8.35	26.56	6.7	2	85.7	8.1	0.4	2.5
5/9/2017	20:00	17.76	1933	-106.3	8.35	14.82	6.5	1.9	85.4	8.08	0.5	2.5
5/9/2017	20:15	17.75	1930	-106.1	8.35	14.82	6.7	2	85	8.04	0.4	2.4
5/9/2017	20:30	17.74	1930	-106	8.35	9.33	6.9	2	84.6	8.01	0.4	2.3
5/9/2017	20:45	17.72	1931	-106	8.35	17.65	7.1	2.1	84.4	7.99	0.4	2.3
5/9/2017	21:00	17.72	1932	-106	8.35	15.3	7.4	2.2	84.2	7.98	0.5	2.2
5/9/2017	21:15	17.71	1933	-105.9	8.34	11.31	7.2	2.1	84.1	7.96	0.5	2.1
5/9/2017	21:30	17.69	1933	-105.9	8.34	14.38	7.1	2.1	84	7.95	0.5	2.1
5/9/2017	21:45	17.67	1933	-105.9	8.34	13.6	7.1	2.1	83.8	7.94	0.5	2.1
5/9/2017	22:00	17.65	1933	-105.8	8.34	15.03	7.1	2.1	83.7	7.94	0.5	2.1
5/9/2017	22:15	17.63	1934	-105.8	8.34	15.07	7	2	83.6	7.93	0.5	2.1
5/9/2017	22:30	17.61	1936	-105.8	8.34	16.03	6.9	2	83.4	7.92	0.5	2.1
5/9/2017	22:45	17.61	1940	-105.8	8.34	28.77	6.7	2	83.4	7.91	0.5	2.1
5/9/2017	23:00	17.59	1943	-105.7	8.34	19.23	6.5	1.9	83.3	7.9	0.4	2.2
5/9/2017	23:15	17.59	1943	-105.6	8.34	22.59	6.3	1.9	83	7.87	0.4	2.2
5/9/2017	23:30	17.57	1942	-105.6	8.34	16.93	6.2	1.8	82.7	7.85	0.4	2.2
5/9/2017	23:45	17.55	1941	-105.5	8.34	24.37	5	1.5	82.5	7.84	0.4	2.2
5/10/2017	0:00	17.53	1939	-105.5	8.34	11.5	6	1.8	82.4	7.83	0.4	2.2
5/10/2017	0:15	17.52	1938	-105.5	8.34	9.91	6.2	1.8	82.4	7.83	0.4	2.2
5/10/2017	0:30	17.52	1937	-105.5	8.34	16.6	6.3	1.9	82.3	7.83	0.4	2.2
5/10/2017	0:45	17.51	1936	-105.6	8.34	16.19	6.3	1.9	82.3	7.82	0.4	2.3
5/10/2017	1:00	17.48	1935	-105.7	8.34	13.07	6	1.8	82.2	7.82	0.4	2.3
5/10/2017	1:15	17.45	1934	-105.7	8.34	13.36	6.1	1.8	82.2	7.82	0.4	2.4
5/10/2017	1:30	17.44	1932	-105.8	8.34	12.26	6.1	1.8	82.2	7.83	0.4	2.4
5/10/2017	1:45	17.42	1929	-106	8.35	15.69	6.4	1.9	82.6	7.87	0.4	2.5
5/10/2017	2:00	17.42	1927	-106.1	8.35	11.96	6.5	1.9	82.8	7.88	0.5	2.5
5/10/2017	2:15	17.43	1930	-106	8.35	9.6	6.3	1.9	82.6	7.87	0.4	2.5
5/10/2017	2:30	17.43	1940	-105.8	8.34	9.69	6.3	1.9	82.3	7.84	0.4	2.5
5/10/2017	2:45	17.43	1945	-105.6	8.34	15.46	5.8	1.7	81.8	7.79	0.4	2.5
5/10/2017	3:00	17.41	1939	-105.4	8.34	12.05	5.9	1.8	81.4	7.75	0.4	2.6
5/10/2017	3:15	17.36	1929	-105.3	8.33	13.93	6.3	1.9	81.2	7.75	0.4	2.6
5/10/2017	3:30	17.33	1926	-105.2	8.33	9.05	6.4	1.9	81.1	7.74	0.5	2.6
5/10/2017	3:45	17.31	1926	-105.1	8.33	9.72	6.8	2	81	7.73	0.5	2.6
5/10/2017	4:00	17.27	1931	-105.2	8.33	9.03	6.3	1.9	80.9	7.73	0.5	2.6
5/10/2017	4:15	17.22	1942	-105.3	8.34	9.94	6.9	2	80.9	7.73	0.5	2.6
5/10/2017	4:30	17.2	1941	-105.3	8.34	20.79	6.9	2	80.8	7.73	0.5	2.7
5/10/2017	4:45	17.2	1943	-105.3	8.34	8.66	6.9	2	80.7	7.73	0.4	2.7
5/10/2017	5:00	17.2	1946	-105.3	8.34	14.87	7.1	2.1	80.7	7.72	0.5	2.6
5/10/2017	5:15	17.19	1940	-105.2	8.33	9.93	6.8	2	80.4	7.7	0.5	2.7
5/10/2017	5:30	17.2	1936	-105.1	8.33	9.28	6.7	2	80.2	7.68	0.4	2.7
5/10/2017	5:45	17.18	1937	-105.1	8.33	13.78	6.8	2	80.1	7.67	0.4	2.7
5/10/2017	6:00	17.14	1940	-105.1	8.33	15.28	6.6	2	80	7.66	0.4	2.8
5/10/2017	6:15	17.12	1944	-105.3	8.34	14.44	6.5	1.9	80.3	7.69	0.4	2.8
5/10/2017	6:30	17.12	1952	-105.4	8.34	11.17	6.1	1.8	80.3	7.69	0.4	2.8
5/10/2017	6:45	17.14	1965	-105.5	8.34	13.05	6.3	1.9	80.5	7.71	0.4	2.7
5/10/2017	7:00	17.15	1974	-105.7	8.34	10.46	5.8	1.7	80.7	7.73	0.4	2.7
5/10/2017	7:15	17.13	1979	-105.8	8.34	14.47	5.4	1.6	80.7	7.74	0.4	2.7
5/10/2017	7:30	17.14	1980	-105.7	8.34	15.61	5.4	1.6	80.8	7.74	0.4	2.7
5/10/2017	7:45	17.12	1983	-105.8	8.35	9.76	5.3	1.6	80.9	7.75	0.4	2.7
5/10/2017	8:00	17.12	1981	-105.8	8.35	19.01	5.3	1.6	81	7.76	0.4	2.7
5/10/2017	8:15	17.12	1970	-105.6	8.34	12	5.3	1.6	80.5	7.72	0.4	2.8
5/10/2017	8:30	17.12	1963	-105.5	8.34	15.09	5.6	1.7	80.5	7.71	0.4	2.8
